product_id,product_name,category,price,review_score,review_count,sales_month_1,sales_month_2,sales_month_3,sales_month_4,sales_month_5,sales_month_6,sales_month_7,sales_month_8,sales_month_9,sales_month_10,sales_month_11,sales_month_12
916,Product_916,Toys,220.88,3.9,866,758,720,659,240,471,681,473,400,398,474,559,164
917,Product_917,Books,150.76,4.5,267,899,639,280,883,892,634,977,438,850,859,818,192
918,Product_918,Health,474.48,3.4,822,727,339,837,892,546,687,540,877,71,636,96,520
919,Product_919,Sports,382.98,2.6,685,314,627,830,343,630,299,662,604,417,426,886,400
920,Product_920,Toys,74.36,2.7,559,924,438,163,748,525,81,756,931,897,847,94,373
921,Product_921,Books,434.89,3.8,140,850,143,897,34,502,86,781,996,282,58,325,64
922,Product_922,Sports,246.28,1,246,901,941,917,701,13,224,78,921,73,435,73,386
923,Product_923,Home & Kitchen,447.8,3.5,661,888,829,223,0,777,15,432,820,354,96,335,494
924,Product_924,Electronics,400.93,2.4,758,992,746,783,995,651,821,800,656,726,495,67,793
925,Product_925,Toys,215.48,4.2,395,944,518,145,152,805,357,152,597,496,786,757,692
926,Product_926,Books,16.12,1.4,487,167,975,964,428,363,162,788,508,327,660,917,414
927,Product_927,Home & Kitchen,138,3.4,476,338,44,949,944,118,609,400,152,987,277,76,793
928,Product_928,Toys,273.11,2.9,517,192,954,867,507,237,667,278,513,534,264,207,790
929,Product_929,Clothing,318.57,3.6,977,452,238,29,125,545,513,56,502,579,8,883,29
930,Product_930,Health,132.65,1.3,184,282,951,44,490,168,349,976,853,909,456,765,265
931,Product_931,Home & Kitchen,73.98,3.3,20,335,943,786,481,521,908,185,900,446,794,220,327
932,Product_932,Toys,418.29,3.2,937,389,154,470,344,633,680,397,771,372,272,261,491
933,Product_933,Home & Kitchen,492.28,3.2,558,999,180,33,911,912,463,604,675,361,939,409,216
934,Product_934,Electronics,265.22,3.4,524,524,214,652,737,656,826,787,5,92,812,330,319
935,Product_935,Electronics,89.98,3.7,582,239,87,426,220,962,836,157,499,320,7,343,917
936,Product_936,Health,139.79,4.2,529,831,255,829,914,957,374,786,660,323,207,988,398
937,Product_937,Electronics,14.1,2.1,883,957,510,885,918,734,91,692,716,383,913,770,890
938,Product_938,Sports,457.58,4.3,147,482,72,220,722,882,180,358,117,574,636,819,104
939,Product_939,Clothing,63.29,3,666,658,930,867,24,768,742,439,484,735,122,73,695
940,Product_940,Electronics,290.38,1.3,304,715,178,533,527,779,300,588,600,736,32,636,329
941,Product_941,Clothing,140.66,1.2,620,591,211,691,181,870,659,465,665,880,512,699,659
942,Product_942,Electronics,279.32,2.3,748,890,804,947,498,515,791,662,950,345,203,253,616
943,Product_943,Sports,327.45,4.1,820,554,233,366,840,937,188,445,678,848,517,958,46
944,Product_944,Home & Kitchen,415.72,3.8,864,457,464,931,640,396,858,749,467,102,808,832,598
945,Product_945,Toys,107.18,4.2,582,88,750,840,41,865,861,800,160,214,950,819,820
946,Product_946,Toys,10.44,3.1,695,659,222,742,914,105,313,742,269,191,516,746,948
947,Product_947,Electronics,72.76,2.8,762,94,630,914,480,84,492,487,55,671,442,985,640
948,Product_948,Toys,450.51,1.6,228,451,824,549,929,213,922,529,227,883,591,761,769
949,Product_949,Electronics,437.58,2.3,102,427,263,581,847,120,921,72,848,718,785,331,313
950,Product_950,Electronics,300.72,2.7,587,150,206,115,747,131,127,928,148,780,688,397,146
951,Product_951,Health,302.26,1.4,417,513,606,238,871,849,518,927,45,193,849,344,957
952,Product_952,Books,334.19,1.9,958,375,884,334,438,196,425,700,143,379,832,583,461
953,Product_953,Books,91.81,3.4,216,21,733,440,401,18,558,949,749,402,338,746,583
954,Product_954,Health,457.63,3.9,407,882,365,147,545,641,564,16,783,663,437,835,485
955,Product_955,Books,212.29,5,399,312,275,8,344,11,186,530,631,748,444,667,651
956,Product_956,Clothing,194.65,4.7,923,996,379,287,892,80,549,730,339,599,135,454,409
957,Product_957,Books,261.86,3.6,715,839,742,387,44,329,452,325,412,10,386,905,26
958,Product_958,Electronics,28.25,2.7,704,518,308,49,645,865,470,994,731,186,24,114,28
959,Product_959,Sports,87.31,3.5,761,205,630,849,20,773,987,631,519,725,505,312,270
960,Product_960,Sports,370.33,4.1,499,951,267,516,633,391,737,612,343,14,324,227,685
961,Product_961,Home & Kitchen,45.99,1.5,754,374,944,915,69,636,564,545,386,777,694,833,500
962,Product_962,Books,303.56,2.6,465,450,784,854,863,306,910,595,472,296,679,857,252
963,Product_963,Sports,126.45,4.4,691,625,63,637,872,266,223,920,274,410,978,244,384
964,Product_964,Books,197.7,2.5,949,783,809,586,47,446,153,707,352,955,337,817,59
965,Product_965,Home & Kitchen,147.9,3.3,974,594,349,676,490,440,559,841,65,584,689,525,106
966,Product_966,Sports,181.06,3.4,731,178,924,277,550,894,350,201,78,51,884,527,219
967,Product_967,Electronics,360.93,1.7,82,209,914,953,286,651,146,343,597,639,94,949,440
968,Product_968,Clothing,152.08,2.4,604,499,493,835,9,840,904,852,635,27,544,426,770
969,Product_969,Health,285.37,2.3,947,463,522,988,541,1,575,522,201,576,622,41,882
970,Product_970,Health,240.64,1.1,687,839,97,299,755,519,348,858,977,16,145,464,657
971,Product_971,Health,333.52,1.1,751,123,945,801,273,761,181,399,661,350,892,621,563
972,Product_972,Books,468.73,4.3,772,992,70,588,955,650,636,217,557,427,952,277,571
973,Product_973,Sports,367.62,2.1,903,112,363,809,599,635,178,444,112,649,230,835,545
974,Product_974,Sports,111.4,3.1,365,11,569,648,755,308,38,764,90,830,783,18,95
975,Product_975,Home & Kitchen,20.44,2.2,163,125,801,617,380,739,771,221,140,228,847,65,988
976,Product_976,Electronics,134.82,4.8,48,564,762,606,328,521,893,382,288,765,494,166,88
977,Product_977,Toys,299.56,2,511,330,275,134,478,468,2,880,900,988,37,584,827
978,Product_978,Sports,30.46,2.7,329,900,49,579,14,211,63,591,729,209,424,402,921
979,Product_979,Clothing,250.7,4.5,840,282,357,146,515,111,28,6,588,430,646,911,230
980,Product_980,Home & Kitchen,300.44,4.4,116,139,727,489,190,7,371,271,410,293,845,821,967
981,Product_981,Sports,170.45,1.7,941,400,905,477,167,803,522,738,376,742,746,408,274
982,Product_982,Sports,386.6,4.2,849,901,927,158,520,476,96,15,383,752,436,111,245
983,Product_983,Home & Kitchen,57.77,2.8,337,96,563,383,620,873,869,423,845,581,830,273,110
984,Product_984,Home & Kitchen,42.19,2.9,881,516,782,162,136,459,441,523,151,103,367,406,233
985,Product_985,Books,365.45,1.5,737,568,484,440,153,252,202,802,834,203,344,372,277
986,Product_986,Sports,250.27,1.3,864,923,83,852,387,525,410,752,750,52,159,596,476
987,Product_987,Toys,345.76,3.9,840,845,898,188,208,751,992,20,626,973,549,650,416
988,Product_988,Clothing,220.24,3,147,68,804,414,271,437,20,689,318,939,661,38,677
989,Product_989,Electronics,126.97,2.7,575,117,637,338,142,753,550,938,368,374,911,104,127
990,Product_990,Electronics,410.46,3.9,806,887,807,606,610,980,734,227,605,841,819,323,236
991,Product_991,Toys,400.71,4.1,323,58,583,180,888,853,101,784,994,53,540,792,802
992,Product_992,Home & Kitchen,348.87,1.6,443,32,295,287,819,660,45,287,559,275,143,958,618
993,Product_993,Home & Kitchen,139.71,3.4,837,317,235,833,68,235,65,808,702,334,587,991,127
994,Product_994,Home & Kitchen,297.16,1.5,13,49,55,186,246,305,602,133,461,30,656,413,706
995,Product_995,Sports,183.68,4,943,879,918,883,260,477,163,983,11,134,740,428,850
996,Product_996,Home & Kitchen,50.33,3.6,494,488,359,137,787,678,970,282,155,57,575,634,393
997,Product_997,Home & Kitchen,459.07,4.8,701,18,906,129,78,19,110,403,683,104,858,729,474
998,Product_998,Sports,72.73,1.3,287,725,109,193,657,215,337,664,476,265,344,888,654
999,Product_999,Sports,475.37,1.2,720,196,191,315,622,854,122,65,938,521,268,60,394
1000,Product_1000,Toys,225.77,2.1,114,890,903,983,769,134,704,648,400,495,839,611,110
